station,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
武田尾,0,0,0,0.000862813,0,0,0,0,0,0,0
文化の森,0,0,0,0.004310345,0,0,0,0,0,0,0
御井,0,0,0,0,0,0,0,0,0,0,0
八色,0,0,0,0,0,0,0,0,0,0,0
弥生が丘,0,0,0,0,0,0,0,0,0,0,0
東海,0,0,0,0.000223464,0,0,0,0,0,0,0
東觜崎,0,0,0,0.001068376,0,0,0,0,0,0,0
飯塚,0,0,0,0,0,0,0,0,0,0,0
新杉田,0,0,0,1.35E-05,0,0,0,0,0,0,0
三ノ輪,0,0,0,2.74E-05,0,0,0,0,0,0,0
信濃国分寺,0,0,0,0.000866551,0,0,0,0,0,0,0
銀水,0,0,0,0,0,0,0,0,0,0,0
油川,0,0.001216545,0.002277904,0.001152074,0,0,0,0,0,0,0
森,0,0,0,0.001811594,0,0,0,0,0,0,0
倉吉,0,0,0,0.000228467,0,0,0,0,0,0,0
速星,0,0,0,0.000505817,0,0,0,0,0,0,0
浅草橋,0,0,9.71E-06,1.91E-05,0,0,0,0,0,0,0
南御殿場,0,0,0,0,0,0,0,0,0,0,0
長陽,0,0,0,0.011111111,0,0,0,0,0,0,0
南久留米,0,0,0,0,0,0,0,0,0,0,0
目白,0,2.66E-05,1.34E-05,2.65E-05,0,0,0,0,0,0,0
羽後牛島,0,0,0,0.000718391,0,0,0,0,0,0,0
一乗寺,0,0,0,0.000487805,0,0,0,0,0,0,0
指宿,0,0,0,0,0,0,0,0,0,0,0
鳥沢,0,0,0,0.000539957,0,0,0,0,0,0,0
羽後境,0,0.001879699,0,0.002008032,0,0,0,0,0,0,0
荒島,0,0.001219512,0,0.00118624,0,0,0,0,0,0,0
玉水,0,0.000478698,0,0.000473934,0,0,0,0,0,0,0
立花,0,1.93E-05,0,1.93E-05,0,0,0,0,0,0,0
末恒,0,0.000946074,0,0.000935454,0,0,0,0,0,0,0
淵垣,0,0,0,0.004651163,0,0,0,0,0,0,0
田尾寺,0,0,0,0.000154297,0,0,0,0,0,0,0
西国立,0,0,0,5.23E-05,0,0,0,0,0,0,0
稲沢,0,0,0,0,0,0,0,0,0,0,0
緒方,0,0,0,0,0,0,0,0,0,0,0
東富岡,0,0,0,0.003703704,0,0,0,0,0,0,0
誕生寺,0,0,0,0.010638298,0,0,0,0,0,0,0
河内堅上,0,0,0.001070664,0.00110011,0,0,0,0,0,0,0
勝間田,0,0,0,0.005847953,0,0,0,0,0,0,0
テクノさかき,0,0,0,0.001104972,0,0,0,0,0,0,0
乱川,0,0,0,0,0,0,0,0,0,0,0
平田,0,0.000807103,0,0.000371747,0,0,0,0,0,0,0
百舌鳥,0,0,0,0.000124054,0,0,0,0,0,0,0
藪塚,0,0,0,0.000884956,0,0,0,0,0,0,0
札弦,0,0,0,0.045454545,0,0,0,0,0,0,0
新在家,0,0,0,9.62E-05,0,0,0,0,0,0,0
新栄町,0,0,0,3.71E-05,0,0,0,0,0,0,0
大野浦,0,0,0,0.000311333,0,0,0,0,0,0,0
南荒尾,0,0,0,0,0,0,0,0,0,0,0
美濃青柳,0,0,0,0.004056795,0,0,0,0,0,0,0
砥堀,0,0,0,0.00077101,0,0,0,0,0,0,0
新屋,0,0,0.00052521,0.000534188,0,0,0,0,0,0,0
祖師ヶ谷大蔵,0,0,0,2.17E-05,0,0,0,0,0,0,0
八幡市,0,0,0,0,0,0,0,0,0,0,0
伊勢中原,0,0,0,0.002604167,0,0,0,0,0,0,0
姫島,0,0,0,8.16E-05,0,0,0,0,0,0,0
京成酒々井,0,0,0,0.00014497,0,0,0,0,0,0,0
柿崎,0,0,0,0.000809061,0,0,0,0,0,0,0
相見,0,0,0,0,0,0,0,0,0,0,0
西郷,0,0,0,0.005617978,0,0,0,0,0,0,0
鶴巻温泉,0,0,6.61E-05,6.48E-05,0,0,0,0,0,0,0
神戸,0,0.004132231,0.003968254,0.003533569,0,0,0,0,0,0,0
今井,0,0,0,0.000289687,0,0,0,0,0,0,0
大石,0,0,0,0.000101112,0,0,0,0,0,0,0
西桐生,0,0,0,0.000563698,0,0,0,0,0,0,0
松原,0,0,0,0.000319387,0,0,0,0,0,0,0
武蔵新田,0,4.26E-05,0,3.97E-05,0,0,0,0,0,0,0
直江津,0,0,0,0,0,0,0,0,0,0,0
小野,0,0,0,0.002857143,0,0,0,0,0,0,0
朝潮橋,0,0,0,0.000104943,0,0,0,0,0,0,0
神明,0,0,0,0,0,0,0,0,0,0,0
六本木,0,0,0,1.00E-05,0,0,0,0,0,0,0
上本郷,0,0,0,0.000143616,0,0,0,0,0,0,0
矢原,0,0,0,0.000912409,0,0,0,0,0,0,0
近鉄八田,0,0,0.000587544,0.000293772,0,0,0,0,0,0,0
白河,0,0,0.000863558,0.000738552,0,0,0,0,0,0,0
二ツ井,0,0,0,0.001182033,0,0,0,0,0,0,0
八事,0,0,0,0,0,0,0,0,0,0,0
神泉,0,0,0,9.69E-05,0,0,0,0,0,0,0
勝浦,0,0,0,0.000412541,0,0,0,0,0,0,0
根雨,0,0,0,0.001960784,0,0,0,0,0,0,0
西別院,0,0,0,0.002364066,0,0,0,0,0,0,0
宮前平,0,0,2.06E-05,4.02E-05,0,0,0,0,0,0,0
東田子の浦,0,0,0,0,0,0,0,0,0,0,0
余呉,0,0.00255102,0,0.002544529,0,0,0,0,0,0,0
唐人町,0,0,0,5.00E-05,0,0,0,0,0,0,0
巣鴨,0,0,6.57E-06,6.56E-06,0,0,0,0,0,0,0
相原,0,0,4.95E-05,4.90E-05,0,0,0,0,0,0,0
的形,0,0,0,0.000579039,0,0,0,0,0,0,0
象潟,0,0,0,0.003690037,0,0,0,0,0,0,0
東長原,0,0,0,0,0,0,0,0,0,0,0
西大洲,0,0,0,0.011627907,0,0,0,0,0,0,0
上臼杵,0,0,0,0,0,0,0,0,0,0,0
黄金,0,0,0.083333333,0.071428571,0,0,0,0,0,0,0
北与野,0,6.20E-05,0,6.18E-05,0,0,0,0,0,0,0
下部温泉,0,0,0,0,0,0,0,0,0,0,0
栃木,0,0,8.94E-05,0.000174963,0,0,0,0,0,0,0
伏見,0,0,0,0,0,0,0,0,0,0,0
東大和市,0,0,0,3.97E-05,0,0,0,0,0,0,0
越後石山,0,0,0,0.000249875,0,0,0,0,0,0,0
会津若松,0,0,0,0,0,0,0,0,0,0,0
端間,0,0.000568182,0,0.000577701,0,0,0,0,0,0,0
いわて沼宮内,0,0,0,0.005952381,0,0,0,0,0,0,0
別所温泉,0,0,0,0.001715266,0,0,0,0,0,0,0
巻向,0,0.001282051,0.002624672,0.001335113,0,0,0,0,0,0,0
前橋,0,0,5.38E-05,5.16E-05,0,0,0,0,0,0,0
越前野中,0,0,0,0.019607843,0,0,0,0,0,0,0
飯山満,0,0,0,5.99E-05,0,0,0,0,0,0,0
早通,0,0,0.000426257,0.000448029,0,0,0,0,0,0,0
北山田,0,0,4.24E-05,3.98E-05,0,0,0,0,0,0,0
岩宿,0,0.000458716,0.000450045,0.000430293,0,0,0,0,0,0,0
新馬場,0,0,0,6.84E-05,0,0,0,0,0,0,0
宇佐美,0,0,0,0.000396825,0,0,0,0,0,0,0
近江舞子,0,0,0,0.000648929,0,0,0,0,0,0,0
横川,0,0,0,0.001886792,0,0,0,0,0,0,0
鬼越,0,0,0,0.000206996,0,0,0,0,0,0,0
桃園,0,0,0,0.003333333,0,0,0,0,0,0,0
舞田,0,0,0,0.011904762,0,0,0,0,0,0,0
本諫早,0,0,0.000880282,0.000817661,0,0,0,0,0,0,0
納内,0,0,0,0.014705882,0,0,0,0,0,0,0
常山,0,0,0,0.001219512,0,0,0,0,0,0,0
西富士宮,0,0,0,0,0,0,0,0,0,0,0
八幡前,0,0,0,0.000567859,0,0,0,0,0,0,0
南今庄,0,0,0,0.027777778,0,0,0,0,0,0,0
和泉橋本,0,0,0.000156152,0.000150353,0,0,0,0,0,0,0
王寺,0,0,0,0,0,0,0,0,0,0,0
紀和,0,0,0,0.004878049,0,0,0,0,0,0,0
吾野,0,0,0,0.001322751,0,0,0,0,0,0,0
須磨浦公園,0,0,0,0.001114827,0,0,0,0,0,0,0
三次,0,0,0,0,0,0,0,0,0,0,0
七重浜,0,0,0,0.001968504,0,0,0,0,0,0,0
亀崎,0,0,0,0,0,0,0,0,0,0,0
鎌倉高校前,0,0,0,0.000278087,0,0,0,0,0,0,0
井原,0,0,0,0.000965251,0,0,0,0,0,0,0
柳生橋,0,0,0,0.000884173,0,0,0,0,0,0,0
小布施,0,0,0.000613497,0.00062461,0,0,0,0,0,0,0
北野辺地,0,0,0,0,0,0,0,0,0,0,0
伊予土居,0,0,0,0.001396648,0,0,0,0,0,0,0
戸沢,0,0,0,0,0,0,0,0,0,0,0
潟元,0,0,0,0.000558971,0,0,0,0,0,0,0
羽鳥,0,0.000221043,0,0.000221141,0,0,0,0,0,0,0
森山,0,0,0,0.007352941,0,0,0,0,0,0,0
東山北,0,0,0,0,0,0,0,0,0,0,0
庭瀬,0,0,0,0.000128766,0,0,0,0,0,0,0
袋井,0,0,0,0,0,0,0,0,0,0,0
東山代,0,0,0,0.02173913,0,0,0,0,0,0,0
長谷寺,0,0,0,0.000960615,0,0,0,0,0,0,0
沢,0,0,0,0,0,0,0,0,0,0,0
山田西町,0,0,0.001968504,0.001792115,0,0,0,0,0,0,0
小野屋,0,0,0,0,0,0,0,0,0,0,0
国会議事堂前,0,0,0,2.67E-05,0,0,0,0,0,0,0
深川,0,0,0,0,0,0,0,0,0,0,0
西岩国,0,0,0,0.001340483,0,0,0,0,0,0,0
西北見,0,0,0.002325581,0.002439024,0,0,0,0,0,0,0
富貴,0,0,0,0,0,0,0,0,0,0,0
備前三門,0,0,0.000534759,0.000518672,0,0,0,0,0,0,0
新木,0,0.000169033,0,0.000171292,0,0,0,0,0,0,0
寺田町,0,0,3.13E-05,3.03E-05,0,0,0,0,0,0,0
大館,0,0,0,0,0,0,0,0,0,0,0
花泉,0,0,0,0.001282051,0,0,0,0,0,0,0
市振,0,0,0,0,0,0,0,0,0,0,0
東工業前,0,0,0,0.007692308,0,0,0,0,0,0,0
押部谷,0,0,0,0.000554631,0,0,0,0,0,0,0
広電阿品,0,0,0.000280584,0.000280584,0,0,0,0,0,0,0
穴部,0,0,0,0.00069541,0,0,0,0,0,0,0
石川プール前,0,0,0,0.029411765,0,0,0,0,0,0,0
東行田,0,0,0,0.000400481,0,0,0,0,0,0,0
桜新町,0,1.52E-05,0,1.44E-05,0,0,0,0,0,0,0
峰山,0,0.003236246,0,0.001666667,0,0,0,0,0,0,0
七宝,0,0,0,0,0,0,0,0,0,0,0
伝馬町,0,0,0,7.40E-05,0,0,0,0,0,0,0
吉田口,0,0,0.006134969,0.006756757,0,0,0,0,0,0,0
阿左美,0,0,0,0.001612903,0,0,0,0,0,0,0
弥彦,0,0,0,0.002040816,0,0,0,0,0,0,0
西武新宿,0,0,1.16E-05,0,0,0,0,0,0,0,0
蚕桑,0,0,0,0,0,0,0,0,0,0,0
六実,0,0,6.36E-05,0,0,0,0,0,0,0,0
川田,0,0,0.005555556,0,0,0,0,0,0,0,0
福知山市民病院口,0,0,0.013888889,0,0,0,0,0,0,0,0
観音,0,0,0.004901961,0,0,0,0,0,0,0,0
南郷,0,0,0,0,0,0,0,0,0,0,0
羽後飯塚,0,0,0.007692308,0,0,0,0,0,0,0,0
青木,0,0,6.93E-05,0,0,0,0,0,0,0,0
大聖寺,0,0.000570451,0.000567215,0,0,0,0,0,0,0,0
上熊本,0,0,0.001335113,0,0,0,0,0,0,0,0
関目,0,0,0,0,0,0,0,0,0,0,0
岡見,0,0,0.01369863,0,0,0,0,0,0,0,0
三河鳥羽,0,0,0,0,0,0,0,0,0,0,0
五位堂,0,0,3.92E-05,0,0,0,0,0,0,0,0
上野広小路,0,0,4.49E-05,0,0,0,0,0,0,0,0
五ノ三,0,0,0,0,0,0,0,0,0,0,0
池ノ上,0,0,0.00010582,0,0,0,0,0,0,0,0
畑田,0,0,0.004149378,0,0,0,0,0,0,0,0
幌向,0,0,0.00035868,0,0,0,0,0,0,0,0
伊勢大井,0,0,0,0,0,0,0,0,0,0,0
乃木坂,0,2.65E-05,2.61E-05,0,0,0,0,0,0,0,0
太郎坊宮前,0,0,0.004504505,0,0,0,0,0,0,0,0
宮の陣,0,0,0.000439947,0,0,0,0,0,0,0,0
伊豆長岡,0,0,0.000206782,0,0,0,0,0,0,0,0
升形,0,0,0,0,0,0,0,0,0,0,0
新井口,0,0,0.000129308,0,0,0,0,0,0,0,0
花山,0,0,0.000250438,0,0,0,0,0,0,0,0
生野屋,0,0,0.004115226,0,0,0,0,0,0,0,0
男川,0,0,0,0,0,0,0,0,0,0,0
南斜里,0,0.5,0.5,0,0,0,0,0,0,0,0
さぎの宮,0,0,0.000480077,0,0,0,0,0,0,0,0
自衛隊前,0,0.00014041,0.000138504,0,0,0,0,0,0,0,0
聖蹟桜ヶ丘,0,1.52E-05,1.53E-05,0,0,0,0,0,0,0,0
佃,0,0,0,0,0,0,0,0,0,0,0
大原,0,0,0.000602047,0,0,0,0,0,0,0,0
新見,0,0,0,0,0,0,0,0,0,0,0
神埼,0,0,0,0,0,0,0,0,0,0,0
森ノ宮,0,0,0,0,0,0,0,0,0,0,0
三枚橋,0,0,0.003663004,0,0,0,0,0,0,0,0
尾上の松,0,0,0.000337041,0,0,0,0,0,0,0,0
由比ヶ浜,0,0,0.000570125,0,0,0,0,0,0,0,0
吹浦,0,0,0,0,0,0,0,0,0,0,0
虎姫,0,0,0.000827815,0,0,0,0,0,0,0,0
高田橋,0,0,0,0,0,0,0,0,0,0,0
淀川,0,0,0.000195198,0,0,0,0,0,0,0,0
近鉄長島,0,0.000406174,0.000365097,0,0,0,0,0,0,0,0
三河一宮,0,0,0,0,0,0,0,0,0,0,0
蒲池,0,0,0,0,0,0,0,0,0,0,0
伊那北,0,0,0,0,0,0,0,0,0,0,0
小村井,0,0,0.00010175,0,0,0,0,0,0,0,0
西中通,0,0,0,0,0,0,0,0,0,0,0
敷浪,0,0,0.002375297,0,0,0,0,0,0,0,0
箕田,0,0,0.001128668,0,0,0,0,0,0,0,0
久宝寺口,0,0,0.00018546,0,0,0,0,0,0,0,0
和渕,0,0,0,0,0,0,0,0,0,0,0
南宿,0,0,0,0,0,0,0,0,0,0,0
陸奥鶴田,0,0,0.002358491,0,0,0,0,0,0,0,0
刺巻,0,0,0,0,0,0,0,0,0,0,0
大阪,0,0,0,0,0,0,0,0,0,0,0
稲荷口,0,0,0,0,0,0,0,0,0,0,0
龍岡城,0,0,0,0,0,0,0,0,0,0,0
愛宕,0,0,0.000107296,0,0,0,0,0,0,0,0
太子堂,0,0,0.000192678,0,0,0,0,0,0,0,0
勝幡,0,0,0,0,0,0,0,0,0,0,0
吉井,0,0,0.003030303,0,0,0,0,0,0,0,0
狐ヶ崎,0,0,0.000220702,0,0,0,0,0,0,0,0
心臓血管センター,0,0,0.015384615,0,0,0,0,0,0,0,0
西木津,0,0,0.001145475,0,0,0,0,0,0,0,0
日本大通り,0,0,4.47E-05,0,0,0,0,0,0,0,0
宮山,0,0.00024975,0.000244738,0,0,0,0,0,0,0,0
中京競馬場前,0,0,0,0,0,0,0,0,0,0,0
安治川口,0,0,4.06E-05,0,0,0,0,0,0,0,0
洗馬,0,0,0,0,0,0,0,0,0,0,0
勇知,0,0,0.5,0,0,0,0,0,0,0,0
江井ヶ島,0,0,0.000299401,0,0,0,0,0,0,0,0
成田空港,0,0,0,0,0,0,0,0,0,0,0
東区役所前,0,0,6.06E-05,0,0,0,0,0,0,0,0
大津町,0,0,0.003623188,0,0,0,0,0,0,0,0
坂町,0,0,0,0,0,0,0,0,0,0,0
万富,0,0,0.00076864,0,0,0,0,0,0,0,0
尾張旭,0,0,0,0,0,0,0,0,0,0,0
宇佐,0,0,0,0,0,0,0,0,0,0,0
大阪教育大前,0,0.000165125,0.000161186,0,0,0,0,0,0,0,0
宗道,0,0,0.004115226,0,0,0,0,0,0,0,0
黒井村,0,0,0.001584786,0,0,0,0,0,0,0,0
下市口,0,0,0.000314762,0,0,0,0,0,0,0,0
釧路,0,0,0.000636537,0,0,0,0,0,0,0,0
岩切,0,0,0.000123183,0,0,0,0,0,0,0,0
常葉大学前,0,0,0.014705882,0,0,0,0,0,0,0,0
滝宮,0,0,0.000765111,0,0,0,0,0,0,0,0
春江,0,0,0.000474834,0,0,0,0,0,0,0,0
中川辺,0,0,0,0,0,0,0,0,0,0,0
長岡天神,0,0,3.01E-05,0,0,0,0,0,0,0,0
伊勢朝日,0,0,0.000299043,0,0,0,0,0,0,0,0
滝川,0,0,0.000292227,0,0,0,0,0,0,0,0
琴似,0,4.41E-05,4.42E-05,0,0,0,0,0,0,0,0
津幡,0,0,0.000221288,0,0,0,0,0,0,0,0
かぶと山,0,0,0.004854369,0,0,0,0,0,0,0,0
西長田,0,0,0.003367003,0,0,0,0,0,0,0,0
玄武洞,0,0,0.013888889,0,0,0,0,0,0,0,0
神武寺,0,0,0.000311042,0,0,0,0,0,0,0,0
貴生川,0,0,0.000117357,0,0,0,0,0,0,0,0
開,0,0.003284072,0.001607717,0,0,0,0,0,0,0,0
善行,0,0,3.75E-05,0,0,0,0,0,0,0,0
浜町,0,0,4.72E-05,0,0,0,0,0,0,0,0
皆野,0,0,0.00077821,0,0,0,0,0,0,0,0
騰波ノ江,0,0,0.011111111,0,0,0,0,0,0,0,0
北野田,0,0,2.87E-05,0,0,0,0,0,0,0,0
浅草,0,0,1.64E-05,0,0,0,0,0,0,0,0
鮎喰,0,0,0.00255102,0,0,0,0,0,0,0,0
南与野,0,0,3.20E-05,0,0,0,0,0,0,0,0
桜川,0,0,0.000244798,0,0,0,0,0,0,0,0
野町,0,0,0.000613497,0,0,0,0,0,0,0,0
多治見,0,0,0,0,0,0,0,0,0,0,0
桑野,0,0,0.004237288,0,0,0,0,0,0,0,0
梅ヶ丘,0,0,3.18E-05,0,0,0,0,0,0,0,0
習志野,0,0,7.77E-05,0,0,0,0,0,0,0,0
関内,0,9.05E-06,8.99E-06,0,0,0,0,0,0,0,0
小月,0,0,0.000252781,0,0,0,0,0,0,0,0
石山,0,0,2.02E-05,0,0,0,0,0,0,0,0
大曲,0,0.033333333,0,0,0,0,0,0,0,0,0
水落,0,0,0.002816901,0,0,0,0,0,0,0,0
高山,0,0,0,0,0,0,0,0,0,0,0
豊後竹田,0,0,0,0,0,0,0,0,0,0,0
松江しんじ湖温泉,0,0,0.000532481,0,0,0,0,0,0,0,0
田神,0,0,0,0,0,0,0,0,0,0,0
日下,0,0,0.003424658,0,0,0,0,0,0,0,0
厨川,0,0,0.000396668,0,0,0,0,0,0,0,0
浦山,0,0,0.003937008,0,0,0,0,0,0,0,0
中の島,0,9.06E-05,8.82E-05,0,0,0,0,0,0,0,0
尼子,0,0,0.003846154,0,0,0,0,0,0,0,0
飯岡,0,0,0.00066313,0,0,0,0,0,0,0,0
呼人,0,0.041666667,0.045454545,0,0,0,0,0,0,0,0
石川台,0,0,6.97E-05,0,0,0,0,0,0,0,0
蟹江,0,0,0,0,0,0,0,0,0,0,0
柳生,0,0,0.000668449,0,0,0,0,0,0,0,0
多久,0,0,0,0,0,0,0,0,0,0,0
鷹の台,0,0,7.61E-05,0,0,0,0,0,0,0,0
道場,0,0,0.000441696,0,0,0,0,0,0,0,0
天満,0,2.18E-05,2.14E-05,0,0,0,0,0,0,0,0
多田,0,0,0.000142248,0,0,0,0,0,0,0,0
鶴見緑地,0,0,0.000103274,0,0,0,0,0,0,0,0
上湯沢,0,0,0,0,0,0,0,0,0,0,0
梅島,0,0,3.26E-05,0,0,0,0,0,0,0,0
馬田,0,0,0.008264463,0,0,0,0,0,0,0,0
藤川,0,0,0,0,0,0,0,0,0,0,0
上川立,0,0,0.026315789,0,0,0,0,0,0,0,0
京急長沢,0,0,0.00013598,0,0,0,0,0,0,0,0
下呂,0,0,0,0,0,0,0,0,0,0,0
立野,0,0,0.001618123,0,0,0,0,0,0,0,0
逸見,0,0,0.00019015,0,0,0,0,0,0,0,0
八千代緑が丘,0,3.18E-05,3.07E-05,0,0,0,0,0,0,0,0
上八木,0,0,0.000981354,0,0,0,0,0,0,0,0
徳佐,0,0,0.004975124,0,0,0,0,0,0,0,0
藤ノ木,0,0,0,0,0,0,0,0,0,0,0
川之江,0,0.000831947,0.000853242,0,0,0,0,0,0,0,0
新栃木,0,0,0.000267165,0,0,0,0,0,0,0,0
戸田小浜,0,0,0.033333333,0,0,0,0,0,0,0,0
大須観音,0,0,6.47E-05,0,0,0,0,0,0,0,0
横堀,0,0,0.002145923,0,0,0,0,0,0,0,0
狩留家,0,0,0.002463054,0,0,0,0,0,0,0,0
川渡温泉,0,0,0,0,0,0,0,0,0,0,0
東枇杷島,0,0,0,0,0,0,0,0,0,0,0
国見,0,0,0.000144009,0,0,0,0,0,0,0,0
下山村,0,0,0,0,0,0,0,0,0,0,0
燕三条,0,0,0.000250878,0,0,0,0,0,0,0,0
荒瀬,0,0,0,0,0,0,0,0,0,0,0
鵜の木,0,0,0.000110114,0,0,0,0,0,0,0,0
長山,0,0,0,0,0,0,0,0,0,0,0
肥前大浦,0,0,0,0,0,0,0,0,0,0,0
北海道医療大学,0,0,0.000353357,0,0,0,0,0,0,0,0
南野,0,0,0,0,0,0,0,0,0,0,0
円町,0,0,6.59E-05,0,0,0,0,0,0,0,0
岩倉,0,0,0,0,0,0,0,0,0,0,0
茶所,0,0,0,0,0,0,0,0,0,0,0
武蔵野台,0,4.09E-05,4.06E-05,0,0,0,0,0,0,0,0
長太ノ浦,0,0,0.00081103,0,0,0,0,0,0,0,0
南日向,0,0,0,0,0,0,0,0,0,0,0
和田浦,0,0,0.005208333,0,0,0,0,0,0,0,0
東生駒,0,5.28E-05,5.51E-05,0,0,0,0,0,0,0,0
岩国,0,8.65E-05,8.57E-05,0,0,0,0,0,0,0,0
津軽宮田,0,0,0,0,0,0,0,0,0,0,0
梨郷,0,0,0,0,0,0,0,0,0,0,0
新鶴,0,0,0,0,0,0,0,0,0,0,0
河辺の森,0,0,0.071428571,0,0,0,0,0,0,0,0
関下有知,0,0,0.008928571,0,0,0,0,0,0,0,0
上州一ノ宮,0,0,0.005464481,0,0,0,0,0,0,0,0
出町柳,0,0,0,0,0,0,0,0,0,0,0
日向大束,0,0,0,0,0,0,0,0,0,0,0
南長井,0,0,0,0,0,0,0,0,0,0,0
市ヶ谷,0,0,8.78E-06,0,0,0,0,0,0,0,0
島高松,0,0,0,0,0,0,0,0,0,0,0
寺庄,0,0,0.000614251,0,0,0,0,0,0,0,0
五所川原,0,0,0.000556174,0,0,0,0,0,0,0,0
二上山,0,0,0.000957854,0,0,0,0,0,0,0,0
伊奈,0,0,0,0,0,0,0,0,0,0,0
荒谷前,0,0,0,0,0,0,0,0,0,0,0
矢場町,0,0,1.76E-05,0,0,0,0,0,0,0,0
富水,0,0.000149903,0.000145666,0,0,0,0,0,0,0,0
平城山,0,0,0.00036062,0,0,0,0,0,0,0,0
加納,0,0,0,0,0,0,0,0,0,0,0
すすきの,0,0,3.01E-05,0,0,0,0,0,0,0,0
柳井,0,0.000230256,0,0,0,0,0,0,0,0,0
磯原,0,0.000261097,0,0,0,0,0,0,0,0,0
大溝,0,0.000974659,0,0,0,0,0,0,0,0,0
東能代,0,0,0,0,0,0,0,0,0,0,0
上磯,0,0.001886792,0,0,0,0,0,0,0,0,0
端野,0,0.010869565,0,0,0,0,0,0,0,0,0
下滝,0,0.007194245,0,0,0,0,0,0,0,0,0
山越,0,0.125,0,0,0,0,0,0,0,0,0
城ヶ崎海岸,0,0.001381215,0,0,0,0,0,0,0,0,0
土佐入野,0,0.003816794,0,0,0,0,0,0,0,0,0
東尾道,0,0.000295159,0,0,0,0,0,0,0,0,0
亀戸,0,7.60E-05,0,0,0,0,0,0,0,0,0
安芸阿賀,0,0.000185391,0,0,0,0,0,0,0,0,0
松島二丁目,0,0.002183406,0,0,0,0,0,0,0,0,0
八日市場,0,0.000256805,0,0,0,0,0,0,0,0,0
播磨下里,0,0.014285714,0,0,0,0,0,0,0,0,0
新三郷,0,3.03E-05,0,0,0,0,0,0,0,0,0
幡屋,0,0.015873016,0,0,0,0,0,0,0,0,0
今津,0,0,0,0,0,0,0,0,0,0,0
常陸大宮,0,0.000473037,0,0,0,0,0,0,0,0,0
東山公園,0,7.34E-05,0,0,0,0,0,0,0,0,0
御所,0,0.000882613,0,0,0,0,0,0,0,0,0
伊納,0,0.5,0,0,0,0,0,0,0,0,0
千駄ヶ谷,0,2.47E-05,0,0,0,0,0,0,0,0,0
野々口,0,0.004255319,0,0,0,0,0,0,0,0,0
牛久,0,3.40E-05,0,0,0,0,0,0,0,0,0
新下関,0,0.000200582,0,0,0,0,0,0,0,0,0
泉佐野,0,4.67E-05,0,0,0,0,0,0,0,0,0
高輪台,0,7.97E-05,0,0,0,0,0,0,0,0,0
南石下,0,0.007407407,0,0,0,0,0,0,0,0,0
天理,0,0.000189143,0,0,0,0,0,0,0,0,0
樋口,0,0.0041841,0,0,0,0,0,0,0,0,0
影森,0,0.002136752,0,0,0,0,0,0,0,0,0
由布院,0,0,0,0,0,0,0,0,0,0,0
大戸,0,0,0,0,0,0,0,0,0,0,0
スペースワールド,0,0,0,0,0,0,0,0,0,0,0
上毛高原,0,0.000750751,0,0,0,0,0,0,0,0,0
出戸浜,0,0,0,0,0,0,0,0,0,0,0
石切,0,0.000106553,0,0,0,0,0,0,0,0,0
長門三隅,0,0.006802721,0,0,0,0,0,0,0,0,0
南鹿児島,0,0,0,0,0,0,0,0,0,0,0
栗平,0,4.66E-05,0,0,0,0,0,0,0,0,0
新大久保,0,1.34E-05,0,0,0,0,0,0,0,0,0
西浦,0,0,0,0,0,0,0,0,0,0,0
大保,0,0.000372717,0,0,0,0,0,0,0,0,0
直方,0,0.00136147,0,0,0,0,0,0,0,0,0
韮崎,0,0.000191718,0,0,0,0,0,0,0,0,0
緑園都市,0,3.85E-05,0,0,0,0,0,0,0,0,0
段,0,0,0,0,0,0,0,0,0,0,0
総合リハビリセンター,0,0.000181752,0,0,0,0,0,0,0,0,0
南小樽,0,0.000283607,0,0,0,0,0,0,0,0,0
平川,0,0,0,0,0,0,0,0,0,0,0
馬喰横山,0,9.58E-06,0,0,0,0,0,0,0,0,0
東郷,0,0,0,0,0,0,0,0,0,0,0
林道,0,0.00063857,0,0,0,0,0,0,0,0,0
宮内,0,0,0,0,0,0,0,0,0,0,0
鳴子温泉,0,0.001824818,0,0,0,0,0,0,0,0,0
上永谷,0,2.65E-05,0,0,0,0,0,0,0,0,0
御着,0,0.000192234,0,0,0,0,0,0,0,0,0
南松本,0,0.000384025,0,0,0,0,0,0,0,0,0
網野,0,0.001937984,0,0,0,0,0,0,0,0,0
小杉,0,0.005012531,0,0,0,0,0,0,0,0,0
北浜,0,0.02,0,0,0,0,0,0,0,0,0
平子,0,0.25,0,0,0,0,0,0,0,0,0
上井草,0,5.07E-05,0,0,0,0,0,0,0,0,0
狩生,0,0,0,0,0,0,0,0,0,0,0
五香,0,3.33E-05,0,0,0,0,0,0,0,0,0
栗林公園,0,0.00036324,0,0,0,0,0,0,0,0,0
旧白滝,0,0,0,0,0,0,0,0,0,0,0
肥前白石,0,0,0,0,0,0,0,0,0,0,0
日高門別,0,0.009615385,0,0,0,0,0,0,0,0,0
太東,0,0.000891266,0,0,0,0,0,0,0,0,0
富田林,0,6.57E-05,0,0,0,0,0,0,0,0,0
小柳,0,0.01369863,0,0,0,0,0,0,0,0,0
豊後荻,0,0,0,0,0,0,0,0,0,0,0
江ノ島,0,0.000300933,0,0,0,0,0,0,0,0,0
伊達紋別,0,0.001492537,0,0,0,0,0,0,0,0,0
養父,0,0.005154639,0,0,0,0,0,0,0,0,0
